case_id,message_id,user_id,direction,text,pais_usuario,channel,ts,category,subcategory,sentiment,urgency,confidence,is_fraud,suggested_response,reasoning
CASE-020,MSG-071,USR-665,INBOUND,"Mucha gente está cayendo, por favor publiquen una alerta oficial.",Argentina,No especificado,2026-05-06T04:25:44.940253+00:00,SEGURIDAD_FRAUDE,PHISHING_ESTAFA,NEGATIVO,CRITICA,0.95,True,"Agradecemos mucho tu reporte. Confirmamos que @Global66_PremiosOficial es un perfil fraudulento que no pertenece a Global66. Por tu seguridad: (1) No compartas nunca tu clave, PIN u OTP con nadie, (2) Cambia inmediatamente tu contraseña desde la app oficial de Global66, (3) Verifica que sigas solo nuestras cuentas verificadas (@Global66 en Instagram con tilde azul). Nuestro equipo de Seguridad está investigando esta suplantación para reportarla a Instagram. Si ingresaste datos en ese perfil, contactanos urgentemente por privado para revisar tu cuenta. Gracias por ayudar a proteger a otros usuarios.","El usuario reporta una estafa activa (cuenta falsa de Instagram que suplanta a Global66 y solicita credenciales), indicando que múltiples usuarios están siendo afectados."
CASE-021,MSG-072,USR-502,INBOUND,Mi transferencia a Venezuela fue rechazada y no me devolvieron la comisión.,Chile,No especificado,2026-05-06T04:25:49.897634+00:00,REEMBOLSO_DEVOLUCION,REEMBOLSO_COMISION,NEGATIVO,MEDIA,0.85,False,,"El usuario reporta que su transferencia internacional fue rechazada y no recibió reembolso de la comisión cobrada, lo cual es una solicitud clara de devolución de fondos indebidamente retenidos."
CASE-021,MSG-073,AGENT-02,OUTBOUND,"Si el error fue del banco destino, la comisión de red no es reembolsable.",Chile,No especificado,2026-05-06T04:25:51.806317+00:00,,,,,,,,
CASE-021,MSG-074,USR-502,INBOUND,"Pero el error fue de su sistema, me dio un CBU inválido. Quiero mi dinero.",Chile,No especificado,2026-05-06T04:25:51.810314+00:00,REEMBOLSO_DEVOLUCION,DESCONOCIMIENTO_CARGO,NEGATIVO,ALTA,0.85,False,,"El usuario reclama la devolución de una comisión en una transferencia rechazada alegando que el error fue del sistema de Global66 (CBU inválido), no del banco destino. Este es un caso de reclamo por reembolso de comisión indebida que requiere validación técnica y resolución inmediata."
CASE-022,MSG-075,USR-993,INBOUND,"Hola, ¿puedo usar la tarjeta Global para pagar el Metro en Londres?",Reino Unido,No especificado,2026-05-06T04:25:54.302509+00:00,PRODUCTO_INFO,INFO_SERVICIOS,NEUTRAL,BAJA,0.95,False,,El usuario realiza una consulta informativa sobre la compatibilidad y uso de la tarjeta Global66 para pagos de transporte público en Londres.
CASE-022,MSG-076,AGENT-04,OUTBOUND,"Sí, funciona con tecnología contactless en casi todo el transporte público.",Reino Unido,No especificado,2026-05-06T04:25:56.095268+00:00,,,,,,,,
CASE-022,MSG-077,USR-993,INBOUND,"Genial, ¿y se descuenta de mi saldo en dólares o libras?",Reino Unido,No especificado,2026-05-06T04:25:56.100951+00:00,PRODUCTO_INFO,INFO_SERVICIOS,POSITIVO,BAJA,0.95,False,,"El usuario consulta sobre funcionalidades de la tarjeta Global66 en el Reino Unido, específicamente sobre cómo se procesan los pagos en transporte público y en qué moneda se descuenta, indicando interés positivo en el producto."
CASE-022,MSG-078,USR-993,INBOUND,Pregunto porque no quiero que me cobren doble conversión de divisa.,Reino Unido,No especificado,2026-05-06T04:26:00.456555+00:00,PRODUCTO_INFO,CUENTA_MULTIMONEDA,NEUTRAL,BAJA,0.85,False,,"El usuario realiza consultas informativas sobre el funcionamiento de la tarjeta Global en transacciones multimoneda (dólares y libras) en Reino Unido, específicamente sobre conversión de divisas y cargos asociados."
CASE-023,MSG-079,USR-108,INBOUND,Llevo 2 días sin poder entrar. Sale 'Error de conexión' siempre.,México,No especificado,2026-05-06T04:26:02.446645+00:00,APP_PLATAFORMA,FALLA_CONEXION,NEGATIVO,ALTA,0.9,False,,"El usuario reporta incapacidad de acceso a la plataforma durante 2 días con mensajes de error de conexión, indicando un problema técnico en la app/plataforma que requiere atención urgente."
CASE-023,MSG-080,AGENT-05,OUTBOUND,¿Estás usando datos móviles o WiFi? Algunos proveedores bloquean la IP.,México,No especificado,2026-05-06T04:26:07.866465+00:00,,,,,,,,
CASE-023,MSG-081,USR-108,INBOUND,Con ambos. Mis amigos que usan Global también tienen el mismo problema.,México,No especificado,2026-05-06T04:26:07.868855+00:00,APP_PLATAFORMA,FALLA_CONEXION,NEGATIVO,ALTA,0.92,False,,"El usuario reporta imposibilidad de acceder a la plataforma con error de conexión persistente durante 2 días, afectando múltiples usuarios en México, sugiriendo un problema técnico o de infraestructura en lugar de un incidente de fraude."
CASE-024,MSG-082,USR-779,INBOUND,Solicito un comprobante timbrado de mi última carga de saldo.,Perú,No especificado,2026-05-06T04:26:10.054751+00:00,PRODUCTO_INFO,COMPROBANTES_CERTIFICADOS,NEUTRAL,MEDIA,0.92,False,,"El usuario solicita un comprobante timbrado de una carga de saldo, lo que corresponde a una consulta sobre documentación y certificados de transacciones, categoría PRODUCTO_INFO subcategoría COMPROBANTES_CERTIFICADOS."
CASE-024,MSG-083,AGENT-02,OUTBOUND,Puedes descargarlo en PDF desde el historial de movimientos.,Perú,No especificado,2026-05-06T04:26:15.355454+00:00,,,,,,,,
CASE-024,MSG-084,USR-779,INBOUND,"Ese no me sirve, mi banco me pide uno con firma digital de ustedes.",Perú,No especificado,2026-05-06T04:26:15.361144+00:00,PRODUCTO_INFO,COMPROBANTES_CERTIFICADOS,NEUTRAL,MEDIA,0.85,False,,"El usuario solicita un comprobante timbrado con firma digital para requisitos bancarios, lo que corresponde a una consulta sobre documentación certificada y servicios de Global66."
CASE-024,MSG-085,USR-779,INBOUND,Es para sustentar el origen de los fondos para la compra de un auto.,Perú,No especificado,2026-05-06T04:26:17.294504+00:00,PRODUCTO_INFO,COMPROBANTES_CERTIFICADOS,NEUTRAL,MEDIA,0.85,False,,"El usuario solicita un comprobante timbrado con firma digital para sustentar el origen de fondos ante su banco, lo cual es una consulta legítima sobre documentación certificada y cumplimiento normativo de Global66."
CASE-025,MSG-086,USR-442,INBOUND,Me llegó la tarjeta pero el sobre venía abierto. Tengo miedo de usarla.,Chile,No especificado,2026-05-06T04:26:22.808048+00:00,TARJETA,ENTREGA_TARJETA,NEGATIVO,ALTA,0.95,False,,"El usuario reporta recepción de tarjeta en sobre abierto, lo que genera preocupación legítima sobre seguridad de la tarjeta, pero sin evidencia de fraude activo."
CASE-025,MSG-087,AGENT-01,OUTBOUND,"Por seguridad, no la actives. Vamos a enviarte una reposición sin costo.",Chile,No especificado,2026-05-06T04:26:25.092994+00:00,,,,,,,,
CASE-025,MSG-088,USR-442,INBOUND,Gracias. ¿Cuánto tiempo demora en llegar la nueva? Me voy de viaje el lunes.,Chile,No especificado,2026-05-06T04:26:25.094953+00:00,TARJETA,REPOSICION_TARJETA,NEUTRAL,ALTA,0.95,False,,"El usuario reporta que recibió la tarjeta con el sobre abierto, solicitando reposición urgente por viaje programado para el lunes."
CASE-026,MSG-089,USR-125,INBOUND,A interface em português está com alguns erros de tradução na parte de extrato.,Brasil,No especificado,2026-05-06T04:26:29.866325+00:00,APP_PLATAFORMA,IDIOMA_TRADUCCION,NEUTRAL,BAJA,0.95,False,,"El usuario reporta errores de traducción en la interfaz de la aplicación en portugués, específicamente en la sección de extracto, lo que corresponde claramente a la subcategoría IDIOMA_TRADUCCION dentro de APP_PLATAFORMA."
CASE-026,MSG-090,AGENT-05,OUTBOUND,Lamentamos isso. Você pode nos enviar um print do erro?,Brasil,No especificado,2026-05-06T04:26:31.908928+00:00,,,,,,,,
CASE-026,MSG-091,USR-125,INBOUND,"Claro, aqui está. A palavra 'Reembolso' aparece como 'Venda'.",Brasil,No especificado,2026-05-06T04:26:31.915177+00:00,APP_PLATAFORMA,IDIOMA_TRADUCCION,NEUTRAL,BAJA,0.95,False,,"El usuario reporta errores de traducción en la interfaz portuguesa de la plataforma, específicamente en la sección de extracto donde 'Reembolso' aparece como 'Venda', lo que corresponde claramente a la subcategoría IDIOMA_TRADUCCION."
CASE-026,MSG-092,USR-125,INBOUND,Isso confunde muito na hora de conferir os gastos mensais.,Brasil,No especificado,2026-05-06T04:26:37.184436+00:00,APP_PLATAFORMA,IDIOMA_TRADUCCION,NEUTRAL,MEDIA,0.92,False,,"El usuario reporta un error de traducción en la interfaz en portugués donde la palabra 'Reembolso' se muestra incorrectamente como 'Venda', afectando la claridad del extracto bancario."
CASE-027,MSG-093,USR-339,INBOUND,Quiero denunciar que mi saldo bajó 50 lucas de la nada. No hice compras.,Chile,No especificado,2026-05-06T04:26:39.117460+00:00,COBROS_COMISIONES,COMISION_INESPERADA,NEGATIVO,ALTA,0.75,False,,"El usuario reporta una reducción inesperada de saldo sin transacciones reconocidas, lo que sugiere un cobro no identificado o desconocido, pero no hay evidencia clara de acceso no autorizado o fraude activo."
CASE-027,MSG-094,AGENT-02,OUTBOUND,Revisamos y tienes una suscripción de Amazon Prime activa.,Chile,No especificado,2026-05-06T04:26:44.600287+00:00,,,,,,,,
CASE-027,MSG-095,USR-339,INBOUND,Yo cancelé eso el mes pasado. Quiero que me devuelvan la plata.,Chile,No especificado,2026-05-06T04:26:44.605313+00:00,COBROS_COMISIONES,COBRO_SUSCRIPCION,NEGATIVO,MEDIA,0.85,False,,"El usuario reclama un cargo de suscripción (Amazon Prime) que afirma haber cancelado, solicitando reembolso. Se trata de un cobro no deseado, no de un incidente de seguridad activo."
CASE-028,MSG-096,USR-881,INBOUND,My physical card was declined at an ATM in Miami. I have balance.,USA,No especificado,2026-05-06T04:26:46.630345+00:00,TARJETA,RECHAZO_TARJETA,NEUTRAL,MEDIA,0.92,False,,"User reports physical card being declined at ATM despite having sufficient balance, which is a card rejection issue at a point of service."
CASE-028,MSG-097,AGENT-03,OUTBOUND,Did you check if the 'International Transactions' toggle is ON in the app?,USA,No especificado,2026-05-06T04:26:51.867516+00:00,,,,,,,,
CASE-028,MSG-098,USR-881,INBOUND,It was OFF. I just turned it ON. Let me try again.,USA,No especificado,2026-05-06T04:26:51.870733+00:00,TARJETA,RECHAZO_TARJETA,NEUTRAL,MEDIA,0.85,False,,"El usuario reportó un rechazo de tarjeta física en un cajero ATM en Miami, pero la causa fue identificada como un toggle de transacciones internacionales desactivado en la app, lo cual es un problema técnico/funcional resuelto sin evidencia de fraude."
CASE-028,MSG-099,USR-881,INBOUND,Still declined. The ATM says 'Issuer unavailable'. Please fix it.,USA,No especificado,2026-05-06T04:26:54.057673+00:00,TARJETA,RECHAZO_TARJETA,NEGATIVO,ALTA,0.92,False,,"El usuario reporta rechazo de su tarjeta física en un cajero ATM en Miami a pesar de tener saldo disponible. Después de habilitar transacciones internacionales, el rechazo persiste con error ""Issuer unavailable"", indicando un problema técnico o operativo con la tarjeta, no fraude activo."
CASE-029,MSG-100,USR-902,INBOUND,"Hola, soy sordo y necesito validar mi cuenta. La selfie me pide mover la cabeza.",Perú,No especificado,2026-05-06T04:26:59.688806+00:00,CUENTA_PERFIL,VERIFICACION_IDENTIDAD,NEUTRAL,MEDIA,0.85,False,,"El usuario reporta dificultad con el proceso de verificación de identidad (selfie con movimientos de cabeza) debido a una discapacidad auditiva, requiriendo una solución de accesibilidad alternativa."
CASE-029,MSG-101,AGENT-04,OUTBOUND,"Hola, podemos hacer una validación manual vía chat si gustas.",Perú,No especificado,2026-05-06T04:27:01.734470+00:00,,,,,,,,
CASE-029,MSG-102,USR-902,INBOUND,"Sí por favor, porque me cuesta mucho seguir las instrucciones por voz.",Perú,No especificado,2026-05-06T04:27:01.739577+00:00,CUENTA_PERFIL,VERIFICACION_IDENTIDAD,NEUTRAL,ALTA,0.95,False,,El usuario solicita validación de identidad (KYC) con adaptación para discapacidad auditiva; requiere atención prioritaria por accesibilidad pero sin indicios de fraude.
CASE-030,MSG-103,USR-446,INBOUND,Me están pidiendo mi declaración de renta para mandar 1000 USD.,Colombia,No especificado,2026-05-06T04:27:07.274246+00:00,CUENTA_PERFIL,VERIFICACION_IDENTIDAD,NEUTRAL,MEDIA,0.85,False,,"El usuario consulta sobre requisitos de cumplimiento normativo (solicitud de declaración de renta) relacionados con una transferencia internacional, lo que corresponde a verificación de identidad y cumplimiento KYC."
CASE-030,MSG-104,AGENT-01,OUTBOUND,Es por normativa de cumplimiento para montos superiores al límite.,Colombia,No especificado,2026-05-06T04:27:09.255815+00:00,,,,,,,,
CASE-030,MSG-105,USR-446,INBOUND,Pero si el mes pasado mandé 2000 y no me pidieron nada. Es injusto.,Colombia,No especificado,2026-05-06T04:27:09.260034+00:00,CUENTA_PERFIL,CUMPLIMIENTO_NORMATIVO,NEGATIVO,MEDIA,0.85,False,,"El usuario cuestiona un requerimiento de documentación (declaración de renta) para un envío internacional, alegando inconsistencia normativa. Se trata de un problema de cumplimiento regulatorio y verificación de identidad (KYC), no de fraude activo."
CASE-031,MSG-106,USR-505,INBOUND,Mi transferencia a Argentina llegó en pesos pero yo quería dólares.,Argentina,No especificado,2026-05-06T04:27:11.523033+00:00,COBROS_COMISIONES,TIPO_CAMBIO,NEUTRAL,MEDIA,0.75,False,,"El usuario reporta un problema de recepción de fondos en una moneda diferente a la esperada, relacionado con tipo de cambio o especificaciones de la transferencia."
CASE-031,MSG-107,AGENT-02,OUTBOUND,"Hola, por normativa local, los giros se liquidan en moneda nacional.",Argentina,No especificado,2026-05-06T04:27:16.806601+00:00,,,,,,,,
CASE-031,MSG-108,USR-505,INBOUND,Nadie me avisó eso en la cotización. Perdí mucha plata en el cambio.,Argentina,No especificado,2026-05-06T04:27:16.808451+00:00,COBROS_COMISIONES,TIPO_CAMBIO,NEGATIVO,MEDIA,0.85,False,,"El usuario reclama por pérdida económica debido a conversión de moneda no esperada en su transferencia, lo que corresponde a un problema de tipo de cambio dentro de cobros y comisiones."
CASE-031,MSG-109,USR-505,INBOUND,Quiero que reviertan la operación y me devuelvan mis dólares.,Argentina,No especificado,2026-05-06T04:27:18.934398+00:00,REEMBOLSO_DEVOLUCION,DESCONOCIMIENTO_CARGO,NEGATIVO,MEDIA,0.85,False,,"El usuario solicita reembolso por una transferencia liquidada en moneda diferente a la esperada, reclamando pérdida por tipo de cambio desfavorable y falta de notificación clara en la cotización."
CASE-032,MSG-110,USR-220,INBOUND,Me llegó un cobro de 'Uber' que no reconozco. Yo no uso esa app.,Chile,No especificado,2026-05-06T04:27:24.160094+00:00,COBROS_COMISIONES,DESCONOCIMIENTO_CARGO,NEGATIVO,ALTA,0.85,True,"Entendemos tu preocupación. Por tu seguridad, hemos **bloqueado tu cuenta de forma preventiva** mientras investigamos este cargo no autorizado.   **Pasos inmediatos que debes seguir:** 1. **No compartas tu OTP o códigos de autenticación** con nadie 2. **Cambia tu contraseña** desde otro dispositivo seguro 3. **No accedas a Global66** desde redes Wi-Fi públicas mientras lo resolvemos  Nuestro equipo de seguridad se pondrá en contacto contigo en las próximas 2 horas para: - Verificar tu identidad - Documentar el cargo fraudulento - Procesar la devolución del monto - Investigar cómo ocurrió el acceso no autorizado  Si necesitas acceso urgente a tus fondos, contáctanos directamente por este canal. Estamos aquí para protegerte.","El usuario reporta un cargo de Uber que no reconoce en su cuenta, lo cual constituye evidencia de una transacción no autorizada potencialmente fraudulenta que requiere acción inmediata."
CASE-032,MSG-111,AGENT-01,OUTBOUND,Entendido. Vamos a bloquear tu tarjeta por seguridad ahora.,Chile,No especificado,2026-05-06T04:27:28.268897+00:00,,,,,,,,
CASE-032,MSG-112,USR-220,INBOUND,Gracias. ¿Cómo pido el reembolso de esos 15 mil pesos?,Chile,No especificado,2026-05-06T04:27:28.271980+00:00,SEGURIDAD_FRAUDE,TRANSACCION_NO_RECONOCIDA,NEGATIVO,ALTA,0.95,True,"Entendemos tu preocupación. Tu tarjeta ha sido bloqueada correctamente por seguridad. Para el reembolso de los 15.000 pesos del cobro no reconocido:  1. **No compartas OTP ni contraseñas** con nadie - nuestro equipo nunca las pedirá 2. **Cambia tu contraseña** de Global66 desde otra conexión segura 3. **Nuestro equipo de seguridad se contactará contigo en 24-48 horas** para:    - Verificar tu identidad    - Investigar el cargo fraudulento    - Procesar el reembolso 4. **Revisa tu correo y teléfono** registrados para confirmar identidad si es necesario  Mientras tanto, tu cuenta está protegida. ¿Hay otros cargos sospechosos que debamos revisar?","El usuario reporta un cargo no reconocido (Uber) en su tarjeta que no usa, indicando acceso no autorizado a su cuenta/tarjeta; ya hay bloqueo iniciado por el agente."
CASE-033,MSG-113,USR-801,INBOUND,"Amo la app, pero la función de 'Metas de Ahorro' no me deja retirar.",México,No especificado,2026-05-06T04:27:32.162432+00:00,APP_PLATAFORMA,FUNCION_NO_DISPONIBLE,NEGATIVO,MEDIA,0.85,False,,"El usuario reporta un problema técnico con la función de 'Metas de Ahorro' que le impide retirar fondos; aunque expresa satisfacción con la app, hay una funcionalidad bloqueada que requiere atención."
